1740,1,0.14
1740,2,0.14
1740,3,0.03
1740,4,0.07
1740,5,0.09
1740,6,0.01
1740,7,0.19
1740,8,0.08
1740,9,0.18
1740,10,0.08
1740,11,0.12
1740,12,0.03
1741,1,1.19
1741,2,1.16
1741,3,1.16
1741,4,1.13
1741,5,1.18
1741,6,1.12
1741,7,1.07
1741,8,1.13
1741,9,1.03
1741,10,1.05
1741,11,1.12
1741,12,1.01
1742,1,2.09
1742,2,2.09
1742,3,2.11
1742,4,2.16
1742,5,2.17
1742,6,2.16
1742,7,2.03
1742,8,2.05
1742,9,2.13
1742,10,2.19
1742,11,2.2
1742,12,2.17
1743,1,3.08
1743,2,3.16
1743,3,3.03
1743,4,3.08
1743,5,3.13
1743,6,3.03
1743,7,3.09
1743,8,3.12
1743,9,3.08
1743,10,3.18
1743,11,3.11
1743,12,3.04
1744,1,4.2
1744,2,4.09
1744,3,4.16
1744,4,4.17
1744,5,4.16
1744,6,4.17
1744,7,4.02
1744,8,4.06
1744,9,4.01
1744,10,4.14
1744,11,4.16
1744,12,4.12
1745,1,5.18
1745,2,5.2
1745,3,5.12
1745,4,5.07
1745,5,5.11
1745,6,5.01
1745,7,5.01
1745,8,5.11
1745,9,5.07
1745,10,5.0
1745,11,5.15
1745,12,5.18
1746,1,6.15
1746,2,6.15
1746,3,6.13
1746,4,6.06
1746,5,6.09
1746,6,6.19
1746,7,6.2
1746,8,6.14
1746,9,6.11
1746,10,6.18
1746,11,6.03
1746,12,6.08
1747,1,7.02
1747,2,7.1
1747,3,7.04
1747,4,7.19
1747,5,7.1
1747,6,7.01
1747,7,7.19
1747,8,7.01
1747,9,7.17
1747,10,7.04
1747,11,7.06
1747,12,7.07
1748,1,8.19
1748,2,8.05
1748,3,8.04
1748,4,8.07
1748,5,8.07
1748,6,8.16
1748,7,8.0
1748,8,8.04
1748,9,8.17
1748,10,8.11
1748,11,8.03
1748,12,8.12
1749,1,9.09
1749,2,9.16
1749,3,9.07
1749,4,9.01
1749,5,9.18
1749,6,9.17
1749,7,9.1
1749,8,9.08
1749,9,9.14
1749,10,9.05
1749,11,9.15
1749,12,9.04
1750,1,0.01
1750,2,0.08
1750,3,0.16
1750,4,0.07
1750,5,0.18
1750,6,0.02
1750,7,0.12
1750,8,0.08
1750,9,0.0
1750,10,0.18
1750,11,0.0
1750,12,0.02
1751,1,1.2
1751,2,1.0
1751,3,1.03
1751,4,1.04
1751,5,1.17
1751,6,1.06
1751,7,1.1
1751,8,1.1
1751,9,1.11
1751,10,1.02
1751,11,1.14
1751,12,1.02
1752,1,2.14
1752,2,2.03
1752,3,2.09
1752,4,2.12
1752,5,2.19
1752,6,2.09
1752,7,2.14
1752,8,2.16
1752,9,2.08
1752,10,2.18
1752,11,2.09
1752,12,2.1
1753,1,3.16
1753,2,3.08
1753,3,3.06
1753,4,3.1
1753,5,3.12
1753,6,3.16
1753,7,3.06
1753,8,3.09
1753,9,3.14
1753,10,3.15
1753,11,3.15
1753,12,3.19
1754,1,4.13
1754,2,4.14
1754,3,4.04
1754,4,4.15
1754,5,4.17
1754,6,4.17
1754,7,4.02
1754,8,4.18
1754,9,4.12
1754,10,4.05
1754,11,4.09
1754,12,4.17
1755,1,5.12
1755,2,5.19
1755,3,5.05
1755,4,5.12
1755,5,5.14
1755,6,5.07
1755,7,5.15
1755,8,5.01
1755,9,5.19
1755,10,5.06
1755,11,5.15
1755,12,5.14
1756,1,6.03
1756,2,6.13
1756,3,6.12
1756,4,6.06
1756,5,6.03
1756,6,6.13
1756,7,6.15
1756,8,6.09
1756,9,6.15
1756,10,6.13
1756,11,6.02
1756,12,6.11
1757,1,7.16
1757,2,7.1
1757,3,7.07
1757,4,7.15
1757,5,7.07
1757,6,7.01
1757,7,7.05
1757,8,7.08
1757,9,7.08
1757,10,7.08
1757,11,7.19
1757,12,7.18
1758,1,8.04
1758,2,8.1
1758,3,8.11
1758,4,8.1
1758,5,8.15
1758,6,8.17
1758,7,8.06
1758,8,8.15
1758,9,8.1
1758,10,8.07
1758,11,8.09
1758,12,8.07
1759,1,9.17
1759,2,9.05
1759,3,9.11
1759,4,9.12
1759,5,9.08
1759,6,9.07
1759,7,9.07
1759,8,9.12
