Tuesday,07/26/05,11:30:00,9,26,eventA
Tuesday,07/26/05,12:00:00,8,13,eventA
Tuesday,07/26/05,12:30:00,6,3,eventA
Tuesday,07/26/05,13:00:00,25,12,eventA
Tuesday,07/26/05,13:30:00,12,12,eventA
Tuesday,07/26/05,14:00:00,13,11,eventA
Friday,07/29/05,08:30:00,3,6,eventA
Friday,07/29/05,09:00:00,1,25,eventA
Friday,07/29/05,09:30:00,15,25,eventA
Friday,07/29/05,10:00:00,26,12,eventA
Friday,07/29/05,10:30:00,13,12,eventA
Friday,07/29/05,11:00:00,9,2,eventA
Tuesday,08/02/05,16:00:00,7,14,eventA
Tuesday,08/02/05,16:30:00,15,4,eventA
Thursday,08/04/05,17:00:00,6,6,eventC
Thursday,08/04/05,17:30:00,21,5,eventC
Friday,08/05/05,08:30:00,1,7,eventA
Friday,08/05/05,09:00:00,7,22,eventA
Friday,08/05/05,09:30:00,16,23,eventA
Friday,08/05/05,10:00:00,16,6,eventA
Friday,08/05/05,10:30:00,15,16,eventA
Friday,08/05/05,11:00:00,4,8,eventA
Tuesday,08/09/05,08:30:00,0,3,eventA
Tuesday,08/09/05,09:00:00,3,5,eventA
Tuesday,08/09/05,09:30:00,6,15,eventA
Tuesday,08/09/05,10:00:00,1,25,eventA
Tuesday,08/09/05,10:30:00,3,9,eventA
Tuesday,08/09/05,11:00:00,13,4,eventA
Tuesday,08/09/05,11:30:00,9,25,eventA
Tuesday,08/09/05,12:00:00,13,22,eventA
Tuesday,08/09/05,12:30:00,11,8,eventA
Tuesday,08/09/05,13:00:00,19,22,eventA
Tuesday,08/09/05,13:30:00,16,18,eventA
Tuesday,08/09/05,14:00:00,13,12,eventA
Tuesday,08/09/05,14:30:00,4,7,eventA
Tuesday,08/09/05,15:00:00,15,12,eventA
Tuesday,08/09/05,15:30:00,13,10,eventA
Tuesday,08/09/05,16:00:00,11,4,eventA
Wednesday,08/10/05,08:30:00,2,2,eventA
Wednesday,08/10/05,09:00:00,2,4,eventA
Wednesday,08/10/05,09:30:00,5,9,eventA
Wednesday,08/10/05,10:00:00,5,8,eventA
Wednesday,08/10/05,10:30:00,8,15,eventA
Wednesday,08/10/05,11:00:00,8,17,eventA
Wednesday,08/10/05,11:30:00,11,14,eventA
Wednesday,08/10/05,12:00:00,20,15,eventA
Wednesday,08/10/05,12:30:00,12,16,eventA
Wednesday,08/10/05,13:00:00,11,11,eventA
Wednesday,08/10/05,13:30:00,8,15,eventA
Wednesday,08/10/05,14:00:00,11,20,eventA
Wednesday,08/10/05,14:30:00,7,8,eventA
Wednesday,08/10/05,15:00:00,13,6,eventA
Wednesday,08/10/05,15:30:00,15,10,eventA
Wednesday,08/10/05,16:00:00,9,6,eventA
Friday,08/12/05,08:30:00,6,7,eventA
Friday,08/12/05,09:00:00,3,19,eventA
Friday,08/12/05,09:30:00,6,24,eventA
Friday,08/12/05,10:00:00,19,21,eventA
Friday,08/12/05,10:30:00,14,12,eventA
Friday,08/12/05,11:00:00,8,3,eventA
Tuesday,08/16/05,11:30:00,9,10,eventB
Tuesday,08/16/05,12:00:00,17,14,eventB
Tuesday,08/16/05,12:30:00,12,14,eventB
Tuesday,08/16/05,13:00:00,12,12,eventB
Tuesday,08/16/05,13:30:00,24,14,eventB
Tuesday,08/16/05,14:00:00,13,16,eventB
Thursday,08/18/05,08:30:00,0,0,eventA
Thursday,08/18/05,09:00:00,0,6,eventA
Thursday,08/18/05,09:30:00,3,17,eventA
Thursday,08/18/05,10:00:00,8,17,eventA
Thursday,08/18/05,10:30:00,4,7,eventA
Thursday,08/18/05,11:00:00,9,11,eventA
Thursday,08/18/05,11:30:00,17,16,eventA
Thursday,08/18/05,12:00:00,38,34,eventA
Thursday,08/18/05,12:30:00,23,34,eventA
Thursday,08/18/05,13:00:00,21,39,eventA
Thursday,08/18/05,13:30:00,14,40,eventA
Thursday,08/18/05,14:00:00,25,20,eventA
Thursday,08/18/05,14:30:00,14,21,eventA
Thursday,08/18/05,15:00:00,8,16,eventA
Thursday,08/18/05,15:30:00,39,22,eventA
Thursday,08/18/05,16:00:00,23,13,eventA
Thursday,08/18/05,16:30:00,36,12,eventA
Thursday,08/18/05,17:00:00,38,26,eventA
Thursday,08/18/05,18:30:00,8,3,eventC
Thursday,08/18/05,19:00:00,12,3,eventC
Thursday,08/18/05,19:30:00,16,10,eventC
Thursday,08/18/05,20:00:00,11,3,eventC
Thursday,08/18/05,20:30:00,12,0,eventC
Friday,08/19/05,08:30:00,6,11,eventA
Friday,08/19/05,09:00:00,4,18,eventA
Friday,08/19/05,09:30:00,20,25,eventA
Friday,08/19/05,10:00:00,18,36,eventA
Friday,08/19/05,10:30:00,13,13,eventA
